n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success_probability,std_error,shots
3,2.3736477827122884,136.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.3736477827122884,136.0,Z,1,constant_0,E2_after_first_H,0.142578125,0.142578125,0.010926315856445344,1024
3,2.3736477827122884,136.0,Z,1,constant_0,E3_after_oracle,0.130859375,0.130859375,0.010538952995845554,1024
3,2.3736477827122884,136.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.3911010752322315,137.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.3911010752322315,137.0,X,1,constant_0,E1_before_H,0.134765625,0.134765625,0.010671033153030935,1024
3,2.3911010752322315,137.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.3911010752322315,137.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.3911010752322315,137.0,X,1,constant_0,E4_after_final_H,0.119140625,0.119140625,0.01012355971983105,1024
3,2.3911010752322315,137.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.3911010752322315,137.0,Y,1,constant_0,E1_before_H,0.1220703125,0.1220703125,0.010230218683997639,1024
3,2.3911010752322315,137.0,Y,1,constant_0,E2_after_first_H,0.125,0.125,0.010334966058846057,1024
3,2.3911010752322315,137.0,Y,1,constant_0,E3_after_oracle,0.138671875,0.138671875,0.010800118727826144,1024
3,2.3911010752322315,137.0,Y,1,constant_0,E4_after_final_H,0.1220703125,0.1220703125,0.010230218683997639,1024
3,2.3911010752322315,137.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.3911010752322315,137.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.3911010752322315,137.0,Z,1,constant_0,E2_after_first_H,0.1220703125,0.1220703125,0.010230218683997639,1024
3,2.3911010752322315,137.0,Z,1,constant_0,E3_after_oracle,0.1396484375,0.1396484375,0.01083193481875615,1024
3,2.3911010752322315,137.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.4085543677521746,138.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4085543677521746,138.0,X,1,constant_0,E1_before_H,0.1416015625,0.1416015625,0.010895031837843147,1024
3,2.4085543677521746,138.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.4085543677521746,138.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.4085543677521746,138.0,X,1,constant_0,E4_after_final_H,0.1494140625,0.1494140625,0.011140504488620905,1024
3,2.4085543677521746,138.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4085543677521746,138.0,Y,1,constant_0,E1_before_H,0.1328125,0.1328125,0.010605374330553453,1024
3,2.4085543677521746,138.0,Y,1,constant_0,E2_after_first_H,0.1123046875,0.1123046875,0.009866904546889517,1024
3,2.4085543677521746,138.0,Y,1,constant_0,E3_after_oracle,0.126953125,0.126953125,0.010403764204450758,1024
3,2.4085543677521746,138.0,Y,1,constant_0,E4_after_final_H,0.1298828125,0.1298828125,0.010505451873177947,1024
3,2.4085543677521746,138.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4085543677521746,138.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.4085543677521746,138.0,Z,1,constant_0,E2_after_first_H,0.134765625,0.134765625,0.010671033153030935,1024
3,2.4085543677521746,138.0,Z,1,constant_0,E3_after_oracle,0.115234375,0.115234375,0.009978268076524683,1024
3,2.4085543677521746,138.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.426007660272118,139.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.426007660272118,139.0,X,1,constant_0,E1_before_H,0.107421875,0.107421875,0.009676526838274165,1024
3,2.426007660272118,139.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.426007660272118,139.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.426007660272118,139.0,X,1,constant_0,E4_after_final_H,0.1142578125,0.1142578125,0.009941379194841124,1024
3,2.426007660272118,139.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.426007660272118,139.0,Y,1,constant_0,E1_before_H,0.10546875,0.10546875,0.009598639469297723,1024
3,2.426007660272118,139.0,Y,1,constant_0,E2_after_first_H,0.11328125,0.11328125,0.009904258888937582,1024
3,2.426007660272118,139.0,Y,1,constant_0,E3_after_oracle,0.130859375,0.130859375,0.010538952995845554,1024
3,2.426007660272118,139.0,Y,1,constant_0,E4_after_final_H,0.119140625,0.119140625,0.01012355971983105,1024
3,2.426007660272118,139.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.426007660272118,139.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.426007660272118,139.0,Z,1,constant_0,E2_after_first_H,0.1318359375,0.1318359375,0.010572259871592103,1024
3,2.426007660272118,139.0,Z,1,constant_0,E3_after_oracle,0.1015625,0.1015625,0.00943975338338926,1024
3,2.426007660272118,139.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.443460952792061,140.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.443460952792061,140.0,X,1,constant_0,E1_before_H,0.1220703125,0.1220703125,0.010230218683997639,1024
3,2.443460952792061,140.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.443460952792061,140.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.443460952792061,140.0,X,1,constant_0,E4_after_final_H,0.11328125,0.11328125,0.009904258888937582,1024
3,2.443460952792061,140.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.443460952792061,140.0,Y,1,constant_0,E1_before_H,0.1044921875,0.1044921875,0.009559311674942717,1024
3,2.443460952792061,140.0,Y,1,constant_0,E2_after_first_H,0.1318359375,0.1318359375,0.010572259871592103,1024
3,2.443460952792061,140.0,Y,1,constant_0,E3_after_oracle,0.12109375,0.12109375,0.010194881035455362,1024
3,2.443460952792061,140.0,Y,1,constant_0,E4_after_final_H,0.115234375,0.115234375,0.009978268076524683,1024
3,2.443460952792061,140.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.443460952792061,140.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.443460952792061,140.0,Z,1,constant_0,E2_after_first_H,0.125,0.125,0.010334966058846057,1024
3,2.443460952792061,140.0,Z,1,constant_0,E3_after_oracle,0.111328125,0.111328125,0.009829313500474474,1024
3,2.443460952792061,140.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.4609142453120048,141.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4609142453120048,141.0,X,1,constant_0,E1_before_H,0.1123046875,0.1123046875,0.009866904546889517,1024
3,2.4609142453120048,141.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.4609142453120048,141.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.4609142453120048,141.0,X,1,constant_0,E4_after_final_H,0.119140625,0.119140625,0.01012355971983105,1024
3,2.4609142453120048,141.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4609142453120048,141.0,Y,1,constant_0,E1_before_H,0.09375,0.09375,0.009108768606532047,1024
3,2.4609142453120048,141.0,Y,1,constant_0,E2_after_first_H,0.1064453125,0.1064453125,0.009637710152275526,1024
3,2.4609142453120048,141.0,Y,1,constant_0,E3_after_oracle,0.099609375,0.099609375,0.009358701844120158,1024
3,2.4609142453120048,141.0,Y,1,constant_0,E4_after_final_H,0.1103515625,0.1103515625,0.009791483023456723,1024
3,2.4609142453120048,141.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4609142453120048,141.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.4609142453120048,141.0,Z,1,constant_0,E2_after_first_H,0.1083984375,0.1083984375,0.009715092571831544,1024
3,2.4609142453120048,141.0,Z,1,constant_0,E3_after_oracle,0.107421875,0.107421875,0.009676526838274165,1024
3,2.4609142453120048,141.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.478367537831948,142.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.478367537831948,142.0,X,1,constant_0,E1_before_H,0.1083984375,0.1083984375,0.009715092571831544,1024
3,2.478367537831948,142.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.478367537831948,142.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.478367537831948,142.0,X,1,constant_0,E4_after_final_H,0.1044921875,0.1044921875,0.009559311674942717,1024
3,2.478367537831948,142.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.478367537831948,142.0,Y,1,constant_0,E1_before_H,0.111328125,0.111328125,0.009829313500474474,1024
3,2.478367537831948,142.0,Y,1,constant_0,E2_after_first_H,0.08984375,0.08984375,0.008936180550874607,1024
3,2.478367537831948,142.0,Y,1,constant_0,E3_after_oracle,0.1171875,0.1171875,0.010051361743280713,1024
3,2.478367537831948,142.0,Y,1,constant_0,E4_after_final_H,0.1005859375,0.1005859375,0.00939936452084651,1024
3,2.478367537831948,142.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.478367537831948,142.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.478367537831948,142.0,Z,1,constant_0,E2_after_first_H,0.0927734375,0.0927734375,0.00906608370922578,1024
3,2.478367537831948,142.0,Z,1,constant_0,E3_after_oracle,0.111328125,0.111328125,0.009829313500474474,1024
3,2.478367537831948,142.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.4958208303518914,143.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4958208303518914,143.0,X,1,constant_0,E1_before_H,0.095703125,0.095703125,0.00919323996212464,1024
3,2.4958208303518914,143.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.4958208303518914,143.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.4958208303518914,143.0,X,1,constant_0,E4_after_final_H,0.09765625,0.09765625,0.009276540621075845,1024
3,2.4958208303518914,143.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4958208303518914,143.0,Y,1,constant_0,E1_before_H,0.0888671875,0.0888671875,0.008892248340694155,1024
3,2.4958208303518914,143.0,Y,1,constant_0,E2_after_first_H,0.1083984375,0.1083984375,0.009715092571831544,1024
3,2.4958208303518914,143.0,Y,1,constant_0,E3_after_oracle,0.107421875,0.107421875,0.009676526838274165,1024
3,2.4958208303518914,143.0,Y,1,constant_0,E4_after_final_H,0.0986328125,0.0986328125,0.009317761768438746,1024
3,2.4958208303518914,143.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.4958208303518914,143.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.4958208303518914,143.0,Z,1,constant_0,E2_after_first_H,0.0966796875,0.0966796875,0.0092350346382898,1024
3,2.4958208303518914,143.0,Z,1,constant_0,E3_after_oracle,0.1064453125,0.1064453125,0.009637710152275526,1024
3,2.4958208303518914,143.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.5132741228718345,144.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5132741228718345,144.0,X,1,constant_0,E1_before_H,0.09375,0.09375,0.009108768606532047,1024
3,2.5132741228718345,144.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.5132741228718345,144.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.5132741228718345,144.0,X,1,constant_0,E4_after_final_H,0.10546875,0.10546875,0.009598639469297723,1024
3,2.5132741228718345,144.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5132741228718345,144.0,Y,1,constant_0,E1_before_H,0.0830078125,0.0830078125,0.008621688424719049,1024
3,2.5132741228718345,144.0,Y,1,constant_0,E2_after_first_H,0.0966796875,0.0966796875,0.0092350346382898,1024
3,2.5132741228718345,144.0,Y,1,constant_0,E3_after_oracle,0.1044921875,0.1044921875,0.009559311674942717,1024
3,2.5132741228718345,144.0,Y,1,constant_0,E4_after_final_H,0.0869140625,0.0869140625,0.008803408887847199,1024
3,2.5132741228718345,144.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5132741228718345,144.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.5132741228718345,144.0,Z,1,constant_0,E2_after_first_H,0.0888671875,0.0888671875,0.008892248340694155,1024
3,2.5132741228718345,144.0,Z,1,constant_0,E3_after_oracle,0.1064453125,0.1064453125,0.009637710152275526,1024
3,2.5132741228718345,144.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.530727415391778,145.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.530727415391778,145.0,X,1,constant_0,E1_before_H,0.078125,0.078125,0.008386505877596517,1024
3,2.530727415391778,145.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.530727415391778,145.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.530727415391778,145.0,X,1,constant_0,E4_after_final_H,0.0986328125,0.0986328125,0.009317761768438746,1024
3,2.530727415391778,145.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.530727415391778,145.0,Y,1,constant_0,E1_before_H,0.1064453125,0.1064453125,0.009637710152275526,1024
3,2.530727415391778,145.0,Y,1,constant_0,E2_after_first_H,0.0986328125,0.0986328125,0.009317761768438746,1024
3,2.530727415391778,145.0,Y,1,constant_0,E3_after_oracle,0.0947265625,0.0947265625,0.009151152637064317,1024
3,2.530727415391778,145.0,Y,1,constant_0,E4_after_final_H,0.091796875,0.091796875,0.009023093675280399,1024
3,2.530727415391778,145.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.530727415391778,145.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.530727415391778,145.0,Z,1,constant_0,E2_after_first_H,0.0986328125,0.0986328125,0.009317761768438746,1024
3,2.530727415391778,145.0,Z,1,constant_0,E3_after_oracle,0.09375,0.09375,0.009108768606532047,1024
3,2.530727415391778,145.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.548180707911721,146.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.548180707911721,146.0,X,1,constant_0,E1_before_H,0.087890625,0.087890625,0.00884799274537322,1024
3,2.548180707911721,146.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.548180707911721,146.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.548180707911721,146.0,X,1,constant_0,E4_after_final_H,0.0869140625,0.0869140625,0.008803408887847199,1024
3,2.548180707911721,146.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.548180707911721,146.0,Y,1,constant_0,E1_before_H,0.080078125,0.080078125,0.008481690925375554,1024
3,2.548180707911721,146.0,Y,1,constant_0,E2_after_first_H,0.0859375,0.0859375,0.00875849175520122,1024
3,2.548180707911721,146.0,Y,1,constant_0,E3_after_oracle,0.08984375,0.08984375,0.008936180550874607,1024
3,2.548180707911721,146.0,Y,1,constant_0,E4_after_final_H,0.087890625,0.087890625,0.00884799274537322,1024
3,2.548180707911721,146.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.548180707911721,146.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.548180707911721,146.0,Z,1,constant_0,E2_after_first_H,0.08984375,0.08984375,0.008936180550874607,1024
3,2.548180707911721,146.0,Z,1,constant_0,E3_after_oracle,0.08984375,0.08984375,0.008936180550874607,1024
3,2.548180707911721,146.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.5656340004316642,147.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5656340004316642,147.0,X,1,constant_0,E1_before_H,0.052734375,0.052734375,0.0069844596396828555,1024
3,2.5656340004316642,147.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.5656340004316642,147.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.5656340004316642,147.0,X,1,constant_0,E4_after_final_H,0.08203125,0.08203125,0.008575385151212638,1024
3,2.5656340004316642,147.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5656340004316642,147.0,Y,1,constant_0,E1_before_H,0.0830078125,0.0830078125,0.008621688424719049,1024
3,2.5656340004316642,147.0,Y,1,constant_0,E2_after_first_H,0.08203125,0.08203125,0.008575385151212638,1024
3,2.5656340004316642,147.0,Y,1,constant_0,E3_after_oracle,0.078125,0.078125,0.008386505877596517,1024
3,2.5656340004316642,147.0,Y,1,constant_0,E4_after_final_H,0.06640625,0.06640625,0.007780965102775043,1024
3,2.5656340004316642,147.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5656340004316642,147.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.5656340004316642,147.0,Z,1,constant_0,E2_after_first_H,0.0810546875,0.0810546875,0.008528721301882992,1024
3,2.5656340004316642,147.0,Z,1,constant_0,E3_after_oracle,0.0908203125,0.0908203125,0.008979794122246455,1024
3,2.5656340004316642,147.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.5830872929516078,148.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5830872929516078,148.0,X,1,constant_0,E1_before_H,0.07421875,0.07421875,0.008191454623929501,1024
3,2.5830872929516078,148.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.5830872929516078,148.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.5830872929516078,148.0,X,1,constant_0,E4_after_final_H,0.0751953125,0.0751953125,0.008240819790432629,1024
3,2.5830872929516078,148.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5830872929516078,148.0,Y,1,constant_0,E1_before_H,0.0908203125,0.0908203125,0.008979794122246455,1024
3,2.5830872929516078,148.0,Y,1,constant_0,E2_after_first_H,0.072265625,0.072265625,0.00809147557590506,1024
3,2.5830872929516078,148.0,Y,1,constant_0,E3_after_oracle,0.08203125,0.08203125,0.008575385151212638,1024
3,2.5830872929516078,148.0,Y,1,constant_0,E4_after_final_H,0.0751953125,0.0751953125,0.008240819790432629,1024
3,2.5830872929516078,148.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.5830872929516078,148.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.5830872929516078,148.0,Z,1,constant_0,E2_after_first_H,0.083984375,0.083984375,0.00866763690108679,1024
3,2.5830872929516078,148.0,Z,1,constant_0,E3_after_oracle,0.0830078125,0.0830078125,0.008621688424719049,1024
3,2.5830872929516078,148.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.600540585471551,149.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.600540585471551,149.0,X,1,constant_0,E1_before_H,0.05859375,0.05859375,0.007339461677518268,1024
3,2.600540585471551,149.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.600540585471551,149.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.600540585471551,149.0,X,1,constant_0,E4_after_final_H,0.056640625,0.056640625,0.007223582297624637,1024
3,2.600540585471551,149.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.600540585471551,149.0,Y,1,constant_0,E1_before_H,0.068359375,0.068359375,0.007886299609628184,1024
3,2.600540585471551,149.0,Y,1,constant_0,E2_after_first_H,0.0732421875,0.0732421875,0.00814167576413214,1024
3,2.600540585471551,149.0,Y,1,constant_0,E3_after_oracle,0.0732421875,0.0732421875,0.00814167576413214,1024
3,2.600540585471551,149.0,Y,1,constant_0,E4_after_final_H,0.078125,0.078125,0.008386505877596517,1024
3,2.600540585471551,149.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.600540585471551,149.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.600540585471551,149.0,Z,1,constant_0,E2_after_first_H,0.0595703125,0.0595703125,0.007396531754858966,1024
3,2.600540585471551,149.0,Z,1,constant_0,E3_after_oracle,0.0849609375,0.0849609375,0.00871323619329117,1024
3,2.600540585471551,149.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.6179938779914944,150.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.6179938779914944,150.0,X,1,constant_0,E1_before_H,0.0771484375,0.0771484375,0.008338338372116985,1024
3,2.6179938779914944,150.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.6179938779914944,150.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.6179938779914944,150.0,X,1,constant_0,E4_after_final_H,0.0703125,0.0703125,0.007989779380836705,1024
3,2.6179938779914944,150.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.6179938779914944,150.0,Y,1,constant_0,E1_before_H,0.068359375,0.068359375,0.007886299609628184,1024
3,2.6179938779914944,150.0,Y,1,constant_0,E2_after_first_H,0.0693359375,0.0693359375,0.007938266773434056,1024
3,2.6179938779914944,150.0,Y,1,constant_0,E3_after_oracle,0.0693359375,0.0693359375,0.007938266773434056,1024
3,2.6179938779914944,150.0,Y,1,constant_0,E4_after_final_H,0.0673828125,0.0673828125,0.007833868843316626,1024
3,2.6179938779914944,150.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.6179938779914944,150.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.6179938779914944,150.0,Z,1,constant_0,E2_after_first_H,0.0625,0.0625,0.007564420598061361,1024
3,2.6179938779914944,150.0,Z,1,constant_0,E3_after_oracle,0.076171875,0.076171875,0.008289778654205849,1024
3,2.6179938779914944,150.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
3,2.6354471705114375,151.0,X,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.6354471705114375,151.0,X,1,constant_0,E1_before_H,0.064453125,0.064453125,0.007673699482504346,1024
3,2.6354471705114375,151.0,X,1,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
3,2.6354471705114375,151.0,X,1,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
3,2.6354471705114375,151.0,X,1,constant_0,E4_after_final_H,0.0634765625,0.0634765625,0.007619317074952049,1024
3,2.6354471705114375,151.0,Y,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.6354471705114375,151.0,Y,1,constant_0,E1_before_H,0.0625,0.0625,0.007564420598061361,1024
3,2.6354471705114375,151.0,Y,1,constant_0,E2_after_first_H,0.0595703125,0.0595703125,0.007396531754858966,1024
3,2.6354471705114375,151.0,Y,1,constant_0,E3_after_oracle,0.05859375,0.05859375,0.007339461677518268,1024
3,2.6354471705114375,151.0,Y,1,constant_0,E4_after_final_H,0.05859375,0.05859375,0.007339461677518268,1024
3,2.6354471705114375,151.0,Z,1,constant_0,no_error,1.0,1.0,0.0,1024
3,2.6354471705114375,151.0,Z,1,constant_0,E1_before_H,1.0,1.0,0.0,1024
3,2.6354471705114375,151.0,Z,1,constant_0,E2_after_first_H,0.052734375,0.052734375,0.0069844596396828555,1024
